individual,mode,activity,alternative,choice,ASC,var11,var21,var31,var12,var22,var32,var13,var23,var33,var14,var24,var34,var1_1,var1_2,var1_3,var2_1,var2_2,var2_3,var3_1,var3_2,var3_3
1115,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,5.314056015,4.1732408,1.378783907,0,0,0,4.901828547,-1.98456871,5.249628319,0,0,0
1115,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,5.314056015,4.1732408,1.378783907,0,0,0,0,0,0,3.585327969,-4.145080647,5.462321294
1116,NMT,ICT,NMT_ICT,1,0,8.403415585,6.901349854,6.730853727,0,0,0,0,0,0,0,0,0,6.69884062,5.990229874,4.298904645,0,0,0,0,0,0
1116,NMT,NICT,NMT_NICT,0,0,8.403415585,6.901349854,6.730853727,0,0,0,0,0,0,0,0,0,0,0,0,3.764852135,3.768274924,4.013163206,0,0,0
1116,NMT,NA1,NMT_NA1,0,0,8.403415585,6.901349854,6.730853727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.631262127,1.555571574,2.211010977
1116,IPT,ICT,IPT_ICT,0,0,0,0,0,7.698099587,4.460273202,3.707624647,0,0,0,0,0,0,6.69884062,5.990229874,4.298904645,0,0,0,0,0,0
1116,IPT,NICT,IPT_NICT,0,0,0,0,0,7.698099587,4.460273202,3.707624647,0,0,0,0,0,0,0,0,0,3.764852135,3.768274924,4.013163206,0,0,0
1116,IPT,NA1,IPT_NA1,0,0,0,0,0,7.698099587,4.460273202,3.707624647,0,0,0,0,0,0,0,0,0,0,0,0,3.631262127,1.555571574,2.211010977
1116,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,8.154615627,5.872912248,0.362487775,0,0,0,6.69884062,5.990229874,4.298904645,0,0,0,0,0,0
1116,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,8.154615627,5.872912248,0.362487775,0,0,0,0,0,0,3.764852135,3.768274924,4.013163206,0,0,0
1116,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,8.154615627,5.872912248,0.362487775,0,0,0,0,0,0,0,0,0,3.631262127,1.555571574,2.211010977
1116,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,6.668295907,2.732448494,-1.346678116,6.69884062,5.990229874,4.298904645,0,0,0,0,0,0
1116,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,6.668295907,2.732448494,-1.346678116,0,0,0,3.764852135,3.768274924,4.013163206,0,0,0
1116,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,6.668295907,2.732448494,-1.346678116,0,0,0,0,0,0,3.631262127,1.555571574,2.211010977
1117,NMT,ICT,NMT_ICT,0,0,5.942381203,5.75960349,-2.630996983,0,0,0,0,0,0,0,0,0,7.135887957,2.53272462,-6.117069655,0,0,0,0,0,0
1117,NMT,NICT,NMT_NICT,0,0,5.942381203,5.75960349,-2.630996983,0,0,0,0,0,0,0,0,0,0,0,0,4.899182114,4.592248873,2.951051481,0,0,0
1117,NMT,NA1,NMT_NA1,0,0,5.942381203,5.75960349,-2.630996983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.411360674,-1.237102245,4.00056168
1117,IPT,ICT,IPT_ICT,0,0,0,0,0,6.557790243,5.142404867,3.062213334,0,0,0,0,0,0,7.135887957,2.53272462,-6.117069655,0,0,0,0,0,0
1117,IPT,NICT,IPT_NICT,0,0,0,0,0,6.557790243,5.142404867,3.062213334,0,0,0,0,0,0,0,0,0,4.899182114,4.592248873,2.951051481,0,0,0
1117,IPT,NA1,IPT_NA1,0,0,0,0,0,6.557790243,5.142404867,3.062213334,0,0,0,0,0,0,0,0,0,0,0,0,4.411360674,-1.237102245,4.00056168
1117,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,7.060698173,3.846923224,0.432212136,0,0,0,7.135887957,2.53272462,-6.117069655,0,0,0,0,0,0
1117,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,7.060698173,3.846923224,0.432212136,0,0,0,0,0,0,4.899182114,4.592248873,2.951051481,0,0,0
1117,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,7.060698173,3.846923224,0.432212136,0,0,0,0,0,0,0,0,0,4.411360674,-1.237102245,4.00056168
1117,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,4.193929953,3.649993969,3.155286492,7.135887957,2.53272462,-6.117069655,0,0,0,0,0,0
1117,BUS,NICT,BUS_NICT,1,0,0,0,0,0,0,0,0,0,0,4.193929953,3.649993969,3.155286492,0,0,0,4.899182114,4.592248873,2.951051481,0,0,0
1117,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,4.193929953,3.649993969,3.155286492,0,0,0,0,0,0,4.411360674,-1.237102245,4.00056168
1118,NMT,ICT,NMT_ICT,0,0,6.201099047,6.665887476,2.597220965,0,0,0,0,0,0,0,0,0,7.310194759,-2.336185105,-3.267480938,0,0,0,0,0,0
1118,NMT,NICT,NMT_NICT,0,0,6.201099047,6.665887476,2.597220965,0,0,0,0,0,0,0,0,0,0,0,0,5.376021303,0.064683305,4.47741196,0,0,0
1118,NMT,NA1,NMT_NA1,0,0,6.201099047,6.665887476,2.597220965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.206214356,1.837194136,5.318014839
1118,IPT,ICT,IPT_ICT,0,0,0,0,0,6.517601896,4.497892175,3.308371575,0,0,0,0,0,0,7.310194759,-2.336185105,-3.267480938,0,0,0,0,0,0
1118,IPT,NICT,IPT_NICT,0,0,0,0,0,6.517601896,4.497892175,3.308371575,0,0,0,0,0,0,0,0,0,5.376021303,0.064683305,4.47741196,0,0,0
1118,IPT,NA1,IPT_NA1,0,0,0,0,0,6.517601896,4.497892175,3.308371575,0,0,0,0,0,0,0,0,0,0,0,0,4.206214356,1.837194136,5.318014839
1118,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,7.023578041,2.996073806,-4.558276101,0,0,0,7.310194759,-2.336185105,-3.267480938,0,0,0,0,0,0
1118,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,7.023578041,2.996073806,-4.558276101,0,0,0,0,0,0,5.376021303,0.064683305,4.47741196,0,0,0
1118,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,7.023578041,2.996073806,-4.558276101,0,0,0,0,0,0,0,0,0,4.206214356,1.837194136,5.318014839
1118,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,3.764708997,3.651289621,4.651170208,7.310194759,-2.336185105,-3.267480938,0,0,0,0,0,0
1118,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,3.764708997,3.651289621,4.651170208,0,0,0,5.376021303,0.064683305,4.47741196,0,0,0
1118,BUS,NA1,BUS_NA1,1,0,0,0,0,0,0,0,0,0,0,3.764708997,3.651289621,4.651170208,0,0,0,0,0,0,4.206214356,1.837194136,5.318014839
1119,NMT,ICT,NMT_ICT,1,0,7.050654396,6.582738867,6.075983327,0,0,0,0,0,0,0,0,0,5.808404871,6.717986803,7.417277441,0,0,0,0,0,0
1119,NMT,NICT,NMT_NICT,0,0,7.050654396,6.582738867,6.075983327,0,0,0,0,0,0,0,0,0,0,0,0,5.796721357,5.988164881,4.82417974,0,0,0
1119,NMT,NA1,NMT_NA1,0,0,7.050654396,6.582738867,6.075983327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.248024771,-5.426079297,3.293426015
1119,IPT,ICT,IPT_ICT,0,0,0,0,0,5.18675177,5.310175827,6.006105097,0,0,0,0,0,0,5.808404871,6.717986803,7.417277441,0,0,0,0,0,0
1119,IPT,NICT,IPT_NICT,0,0,0,0,0,5.18675177,5.310175827,6.006105097,0,0,0,0,0,0,0,0,0,5.796721357,5.988164881,4.82417974,0,0,0
1119,IPT,NA1,IPT_NA1,0,0,0,0,0,5.18675177,5.310175827,6.006105097,0,0,0,0,0,0,0,0,0,0,0,0,5.248024771,-5.426079297,3.293426015
1119,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,6.396728857,3.621088152,3.222706007,0,0,0,5.808404871,6.717986803,7.417277441,0,0,0,0,0,0
1119,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,6.396728857,3.621088152,3.222706007,0,0,0,0,0,0,5.796721357,5.988164881,4.82417974,0,0,0
1119,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,6.396728857,3.621088152,3.222706007,0,0,0,0,0,0,0,0,0,5.248024771,-5.426079297,3.293426015
1119,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,6.473435181,4.769909425,0.18108766,5.808404871,6.717986803,7.417277441,0,0,0,0,0,0
1119,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,6.473435181,4.769909425,0.18108766,0,0,0,5.796721357,5.988164881,4.82417974,0,0,0
1119,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,6.473435181,4.769909425,0.18108766,0,0,0,0,0,0,5.248024771,-5.426079297,3.293426015
1120,NMT,ICT,NMT_ICT,0,0,7.105525933,6.966307935,1.492792124,0,0,0,0,0,0,0,0,0,5.263496439,7.008089005,-4.198936388,0,0,0,0,0,0
1120,NMT,NICT,NMT_NICT,0,0,7.105525933,6.966307935,1.492792124,0,0,0,0,0,0,0,0,0,0,0,0,6.275476201,4.436410168,3.90003396,0,0,0
1120,NMT,NA1,NMT_NA1,0,0,7.105525933,6.966307935,1.492792124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44588248,2.90776641,-2.5414375
1120,IPT,ICT,IPT_ICT,0,0,0,0,0,7.766361169,6.114234347,4.424896104,0,0,0,0,0,0,5.263496439,7.008089005,-4.198936388,0,0,0,0,0,0
1120,IPT,NICT,IPT_NICT,0,0,0,0,0,7.766361169,6.114234347,4.424896104,0,0,0,0,0,0,0,0,0,6.275476201,4.436410168,3.90003396,0,0,0
1120,IPT,NA1,IPT_NA1,0,0,0,0,0,7.766361169,6.114234347,4.424896104,0,0,0,0,0,0,0,0,0,0,0,0,6.44588248,2.90776641,-2.5414375
1120,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,6.844975072,7.410125946,12.88291857,0,0,0,5.263496439,7.008089005,-4.198936388,0,0,0,0,0,0
1120,PV,NICT,PV_NICT,1,0,0,0,0,0,0,0,6.844975072,7.410125946,12.88291857,0,0,0,0,0,0,6.275476201,4.436410168,3.90003396,0,0,0
1120,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,6.844975072,7.410125946,12.88291857,0,0,0,0,0,0,0,0,0,6.44588248,2.90776641,-2.5414375
1120,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,5.415280307,4.039744249,3.607194828,5.263496439,7.008089005,-4.198936388,0,0,0,0,0,0
1120,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,5.415280307,4.039744249,3.607194828,0,0,0,6.275476201,4.436410168,3.90003396,0,0,0
1120,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,5.415280307,4.039744249,3.607194828,0,0,0,0,0,0,6.44588248,2.90776641,-2.5414375
1121,NMT,ICT,NMT_ICT,0,0,7.187030306,5.699562663,6.680308252,0,0,0,0,0,0,0,0,0,5.656140102,5.719472159,6.394602278,0,0,0,0,0,0
1121,NMT,NICT,NMT_NICT,0,0,7.187030306,5.699562663,6.680308252,0,0,0,0,0,0,0,0,0,0,0,0,5.099665522,6.142006034,2.656845393,0,0,0
1121,NMT,NA1,NMT_NA1,0,0,7.187030306,5.699562663,6.680308252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.999260532,8.994745325,2.793198457
1121,IPT,ICT,IPT_ICT,0,0,0,0,0,5.531349706,5.67703047,4.93146952,0,0,0,0,0,0,5.656140102,5.719472159,6.394602278,0,0,0,0,0,0
1121,IPT,NICT,IPT_NICT,0,0,0,0,0,5.531349706,5.67703047,4.93146952,0,0,0,0,0,0,0,0,0,5.099665522,6.142006034,2.656845393,0,0,0
1121,IPT,NA1,IPT_NA1,0,0,0,0,0,5.531349706,5.67703047,4.93146952,0,0,0,0,0,0,0,0,0,0,0,0,4.999260532,8.994745325,2.793198457
1121,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,7.008848452,4.384875582,7.079705452,0,0,0,5.656140102,5.719472159,6.394602278,0,0,0,0,0,0
1121,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,7.008848452,4.384875582,7.079705452,0,0,0,0,0,0,5.099665522,6.142006034,2.656845393,0,0,0
1121,PV,NA1,PV_NA1,1,0,0,0,0,0,0,0,7.008848452,4.384875582,7.079705452,0,0,0,0,0,0,0,0,0,4.999260532,8.994745325,2.793198457
1121,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,3.941379899,4.705991041,0.204415875,5.656140102,5.719472159,6.394602278,0,0,0,0,0,0
1121,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,3.941379899,4.705991041,0.204415875,0,0,0,5.099665522,6.142006034,2.656845393,0,0,0
1121,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,3.941379899,4.705991041,0.204415875,0,0,0,0,0,0,4.999260532,8.994745325,2.793198457
1122,NMT,ICT,NMT_ICT,0,0,6.638730222,7.593208962,0.913766785,0,0,0,0,0,0,0,0,0,6.797394241,3.890711735,-0.977992344,0,0,0,0,0,0
1122,NMT,NICT,NMT_NICT,0,0,6.638730222,7.593208962,0.913766785,0,0,0,0,0,0,0,0,0,0,0,0,4.934160581,3.102795694,5.459725718,0,0,0
1122,NMT,NA1,NMT_NA1,1,0,6.638730222,7.593208962,0.913766785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.187269866,2.364636171,4.515044391
1122,IPT,ICT,IPT_ICT,0,0,0,0,0,6.58503408,5.881013347,4.824659563,0,0,0,0,0,0,6.797394241,3.890711735,-0.977992344,0,0,0,0,0,0
1122,IPT,NICT,IPT_NICT,0,0,0,0,0,6.58503408,5.881013347,4.824659563,0,0,0,0,0,0,0,0,0,4.934160581,3.102795694,5.459725718,0,0,0
1122,IPT,NA1,IPT_NA1,0,0,0,0,0,6.58503408,5.881013347,4.824659563,0,0,0,0,0,0,0,0,0,0,0,0,4.187269866,2.364636171,4.515044391
1122,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,8.839131174,-2.653355533,-8.13118387,0,0,0,6.797394241,3.890711735,-0.977992344,0,0,0,0,0,0
1122,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,8.839131174,-2.653355533,-8.13118387,0,0,0,0,0,0,4.934160581,3.102795694,5.459725718,0,0,0
1122,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,8.839131174,-2.653355533,-8.13118387,0,0,0,0,0,0,0,0,0,4.187269866,2.364636171,4.515044391
1122,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,2.286381154,2.804257403,-3.681164285,6.797394241,3.890711735,-0.977992344,0,0,0,0,0,0
1122,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,2.286381154,2.804257403,-3.681164285,0,0,0,4.934160581,3.102795694,5.459725718,0,0,0
1122,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,2.286381154,2.804257403,-3.681164285,0,0,0,0,0,0,4.187269866,2.364636171,4.515044391
1123,NMT,ICT,NMT_ICT,0,0,4.856995087,5.928105686,-3.109671995,0,0,0,0,0,0,0,0,0,5.121347557,3.522064868,9.515399334,0,0,0,0,0,0
1123,NMT,NICT,NMT_NICT,0,0,4.856995087,5.928105686,-3.109671995,0,0,0,0,0,0,0,0,0,0,0,0,5.346043754,0.763879259,4.947595611,0,0,0
1123,NMT,NA1,NMT_NA1,0,0,4.856995087,5.928105686,-3.109671995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.569672836,6.255862541,2.385169761
1123,IPT,ICT,IPT_ICT,0,0,0,0,0,7.410702804,6.085918412,3.899139077,0,0,0,0,0,0,5.121347557,3.522064868,9.515399334,0,0,0,0,0,0
1123,IPT,NICT,IPT_NICT,0,0,0,0,0,7.410702804,6.085918412,3.899139077,0,0,0,0,0,0,0,0,0,5.346043754,0.763879259,4.947595611,0,0,0
1123,IPT,NA1,IPT_NA1,0,0,0,0,0,7.410702804,6.085918412,3.899139077,0,0,0,0,0,0,0,0,0,0,0,0,4.569672836,6.255862541,2.385169761
1123,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,5.114866537,1.746315589,3.456666287,0,0,0,5.121347557,3.522064868,9.515399334,0,0,0,0,0,0
1123,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,5.114866537,1.746315589,3.456666287,0,0,0,0,0,0,5.346043754,0.763879259,4.947595611,0,0,0
1123,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,5.114866537,1.746315589,3.456666287,0,0,0,0,0,0,0,0,0,4.569672836,6.255862541,2.385169761
1123,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,5.60744636,3.892199851,3.372093897,5.121347557,3.522064868,9.515399334,0,0,0,0,0,0
1123,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,5.60744636,3.892199851,3.372093897,0,0,0,5.346043754,0.763879259,4.947595611,0,0,0
1123,BUS,NA1,BUS_NA1,1,0,0,0,0,0,0,0,0,0,0,5.60744636,3.892199851,3.372093897,0,0,0,0,0,0,4.569672836,6.255862541,2.385169761
1124,NMT,ICT,NMT_ICT,0,0,7.633431532,7.082394962,3.496690164,0,0,0,0,0,0,0,0,0,5.476585804,2.427692591,-4.857527423,0,0,0,0,0,0
1124,NMT,NICT,NMT_NICT,0,0,7.633431532,7.082394962,3.496690164,0,0,0,0,0,0,0,0,0,0,0,0,6.264725159,5.508978738,3.222913679,0,0,0
1124,NMT,NA1,NMT_NA1,0,0,7.633431532,7.082394962,3.496690164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.566604146,-0.359804732,5.79871935
1124,IPT,ICT,IPT_ICT,0,0,0,0,0,5.646359831,5.28282816,3.560281641,0,0,0,0,0,0,5.476585804,2.427692591,-4.857527423,0,0,0,0,0,0
1124,IPT,NICT,IPT_NICT,0,0,0,0,0,5.646359831,5.28282816,3.560281641,0,0,0,0,0,0,0,0,0,6.264725159,5.508978738,3.222913679,0,0,0
1124,IPT,NA1,IPT_NA1,0,0,0,0,0,5.646359831,5.28282816,3.560281641,0,0,0,0,0,0,0,0,0,0,0,0,4.566604146,-0.359804732,5.79871935
1124,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,5.072812099,2.26268292,3.456130128,0,0,0,5.476585804,2.427692591,-4.857527423,0,0,0,0,0,0
1124,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,5.072812099,2.26268292,3.456130128,0,0,0,0,0,0,6.264725159,5.508978738,3.222913679,0,0,0
1124,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,5.072812099,2.26268292,3.456130128,0,0,0,0,0,0,0,0,0,4.566604146,-0.359804732,5.79871935
1124,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,3.764432453,4.530316445,8.22314904,5.476585804,2.427692591,-4.857527423,0,0,0,0,0,0
1124,BUS,NICT,BUS_NICT,1,0,0,0,0,0,0,0,0,0,0,3.764432453,4.530316445,8.22314904,0,0,0,6.264725159,5.508978738,3.222913679,0,0,0
1124,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,3.764432453,4.530316445,8.22314904,0,0,0,0,0,0,4.566604146,-0.359804732,5.79871935
1125,NMT,ICT,NMT_ICT,1,0,4.853654607,5.048373939,2.793184135,0,0,0,0,0,0,0,0,0,7.986424183,2.290030001,1.549528676,0,0,0,0,0,0
1125,NMT,NICT,NMT_NICT,0,0,4.853654607,5.048373939,2.793184135,0,0,0,0,0,0,0,0,0,0,0,0,4.267181047,2.036545558,3.649107546,0,0,0
1125,NMT,NA1,NMT_NA1,0,0,4.853654607,5.048373939,2.793184135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.266945444,-0.563550189,2.838425264
1125,IPT,ICT,IPT_ICT,0,0,0,0,0,6.58211987,4.841358974,4.248934612,0,0,0,0,0,0,7.986424183,2.290030001,1.549528676,0,0,0,0,0,0
1125,IPT,NICT,IPT_NICT,0,0,0,0,0,6.58211987,4.841358974,4.248934612,0,0,0,0,0,0,0,0,0,4.267181047,2.036545558,3.649107546,0,0,0
1125,IPT,NA1,IPT_NA1,0,0,0,0,0,6.58211987,4.841358974,4.248934612,0,0,0,0,0,0,0,0,0,0,0,0,4.266945444,-0.563550189,2.838425264
1125,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,4.286092439,5.077594722,-2.974452082,0,0,0,7.986424183,2.290030001,1.549528676,0,0,0,0,0,0
1125,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,4.286092439,5.077594722,-2.974452082,0,0,0,0,0,0,4.267181047,2.036545558,3.649107546,0,0,0
1125,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,4.286092439,5.077594722,-2.974452082,0,0,0,0,0,0,0,0,0,4.266945444,-0.563550189,2.838425264
1125,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,2.352830989,5.24229914,-1.587689071,7.986424183,2.290030001,1.549528676,0,0,0,0,0,0
1125,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,2.352830989,5.24229914,-1.587689071,0,0,0,4.267181047,2.036545558,3.649107546,0,0,0
1125,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,2.352830989,5.24229914,-1.587689071,0,0,0,0,0,0,4.266945444,-0.563550189,2.838425264
1126,NMT,ICT,NMT_ICT,0,0,6.302635465,6.11797139,12.75190498,0,0,0,0,0,0,0,0,0,6.14699431,-1.485990544,-12.11130673,0,0,0,0,0,0
1126,NMT,NICT,NMT_NICT,0,0,6.302635465,6.11797139,12.75190498,0,0,0,0,0,0,0,0,0,0,0,0,4.151347511,4.818221136,4.008971455,0,0,0
1126,NMT,NA1,NMT_NA1,1,0,6.302635465,6.11797139,12.75190498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.595594035,4.27933192,5.44057406
1126,IPT,ICT,IPT_ICT,0,0,0,0,0,5.722054728,4.227746929,4.16845077,0,0,0,0,0,0,6.14699431,-1.485990544,-12.11130673,0,0,0,0,0,0
1126,IPT,NICT,IPT_NICT,0,0,0,0,0,5.722054728,4.227746929,4.16845077,0,0,0,0,0,0,0,0,0,4.151347511,4.818221136,4.008971455,0,0,0
1126,IPT,NA1,IPT_NA1,0,0,0,0,0,5.722054728,4.227746929,4.16845077,0,0,0,0,0,0,0,0,0,0,0,0,3.595594035,4.27933192,5.44057406
1126,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,7.290993994,2.249822122,-4.054412023,0,0,0,6.14699431,-1.485990544,-12.11130673,0,0,0,0,0,0
1126,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,7.290993994,2.249822122,-4.054412023,0,0,0,0,0,0,4.151347511,4.818221136,4.008971455,0,0,0
1126,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,7.290993994,2.249822122,-4.054412023,0,0,0,0,0,0,0,0,0,3.595594035,4.27933192,5.44057406
1126,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,5.061445436,2.860814512,2.538139506,6.14699431,-1.485990544,-12.11130673,0,0,0,0,0,0
1126,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,5.061445436,2.860814512,2.538139506,0,0,0,4.151347511,4.818221136,4.008971455,0,0,0
1126,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,5.061445436,2.860814512,2.538139506,0,0,0,0,0,0,3.595594035,4.27933192,5.44057406
1127,NMT,ICT,NMT_ICT,0,0,5.24572415,6.055129454,-1.780435464,0,0,0,0,0,0,0,0,0,6.489578823,-1.42402054,2.461158658,0,0,0,0,0,0
1127,NMT,NICT,NMT_NICT,0,0,5.24572415,6.055129454,-1.780435464,0,0,0,0,0,0,0,0,0,0,0,0,4.906998464,0.647316564,5.309975784,0,0,0
1127,NMT,NA1,NMT_NA1,0,0,5.24572415,6.055129454,-1.780435464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.505482601,-0.111637369,1.726204241
1127,IPT,ICT,IPT_ICT,0,0,0,0,0,7.279084993,4.608821836,3.431194583,0,0,0,0,0,0,6.489578823,-1.42402054,2.461158658,0,0,0,0,0,0
1127,IPT,NICT,IPT_NICT,0,0,0,0,0,7.279084993,4.608821836,3.431194583,0,0,0,0,0,0,0,0,0,4.906998464,0.647316564,5.309975784,0,0,0
1127,IPT,NA1,IPT_NA1,0,0,0,0,0,7.279084993,4.608821836,3.431194583,0,0,0,0,0,0,0,0,0,0,0,0,3.505482601,-0.111637369,1.726204241
1127,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,6.745210904,2.048076662,6.488391909,0,0,0,6.489578823,-1.42402054,2.461158658,0,0,0,0,0,0
1127,PV,NICT,PV_NICT,1,0,0,0,0,0,0,0,6.745210904,2.048076662,6.488391909,0,0,0,0,0,0,4.906998464,0.647316564,5.309975784,0,0,0
1127,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,6.745210904,2.048076662,6.488391909,0,0,0,0,0,0,0,0,0,3.505482601,-0.111637369,1.726204241
1127,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,3.615034352,3.159048664,5.929265449,6.489578823,-1.42402054,2.461158658,0,0,0,0,0,0
1127,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,3.615034352,3.159048664,5.929265449,0,0,0,4.906998464,0.647316564,5.309975784,0,0,0
1127,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,3.615034352,3.159048664,5.929265449,0,0,0,0,0,0,3.505482601,-0.111637369,1.726204241
1128,NMT,ICT,NMT_ICT,0,0,5.935861653,6.630453286,0.992611579,0,0,0,0,0,0,0,0,0,5.033021488,-0.638754032,-6.307373672,0,0,0,0,0,0
1128,NMT,NICT,NMT_NICT,0,0,5.935861653,6.630453286,0.992611579,0,0,0,0,0,0,0,0,0,0,0,0,6.117990029,0.367151526,4.465553518,0,0,0
1128,NMT,NA1,NMT_NA1,1,0,5.935861653,6.630453286,0.992611579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.360693808,6.301531878,5.53974394
1128,IPT,ICT,IPT_ICT,0,0,0,0,0,6.693023504,4.476314467,4.12984783,0,0,0,0,0,0,5.033021488,-0.638754032,-6.307373672,0,0,0,0,0,0
1128,IPT,NICT,IPT_NICT,0,0,0,0,0,6.693023504,4.476314467,4.12984783,0,0,0,0,0,0,0,0,0,6.117990029,0.367151526,4.465553518,0,0,0
1128,IPT,NA1,IPT_NA1,0,0,0,0,0,6.693023504,4.476314467,4.12984783,0,0,0,0,0,0,0,0,0,0,0,0,4.360693808,6.301531878,5.53974394
1128,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,4.556196019,2.12805175,2.524632023,0,0,0,5.033021488,-0.638754032,-6.307373672,0,0,0,0,0,0
1128,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,4.556196019,2.12805175,2.524632023,0,0,0,0,0,0,6.117990029,0.367151526,4.465553518,0,0,0
1128,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,4.556196019,2.12805175,2.524632023,0,0,0,0,0,0,0,0,0,4.360693808,6.301531878,5.53974394
