,Unnamed: 0,ID,Gender,Age,Education,Income,Pay_Method,App_Frq,Disability,Drv_Exp,Drv_Frq,Prk_Frq,Payment,Information,Reminder,Price,Choice,CHID,ALT,Tap,Voice,Automatic,ParkMeter,No_info,Availabile,Avail_Traffic,No_Remind,Remind,App_Users,Regular_Prk,Regular_App,Under_35,PRF1,PRF2,PRF3,PRF4,TIME1,TIME2,TIME3,TIME4,PRV1,PRV2,PRV3,Interaction,Interaction1,Interaction2,Interaction3,Interaction4,new_Age,new_PRF1,new_TIME4,Interaction5,Interaction6,new_AgexParkMeter,PRFxParkMeter,TIMExParkMeter,EducationxParkMeter,Drv_ExpxParkMeter,Prk_FrqxParkMeter
922,922,77,1,2,2,0,1,0,1,4,4,1,2,3,2,50,1,4,2,0,1,0,0,0,0,1,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
923,923,77,1,2,2,0,1,0,1,4,4,1,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,4,1,1,1,1,1,1,1,1,2,4,1
924,924,78,1,3,3,1,1,0,1,4,2,2,1,1,2,40,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,4,2,4,4,2,4,4,2,4,4,4,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
925,925,78,1,3,3,1,1,0,1,4,2,2,1,3,1,30,0,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,4,2,4,4,2,4,4,2,4,4,4,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
926,926,78,1,3,3,1,1,0,1,4,2,2,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,4,4,2,4,4,2,4,4,4,1,2,1,3,4,1,2,1,2,1,1,2,1,3,4,2
927,927,78,1,3,3,1,1,0,1,4,2,2,3,2,1,30,0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,4,2,4,4,2,4,4,2,4,4,4,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
928,928,78,1,3,3,1,1,0,1,4,2,2,2,1,1,20,0,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,4,2,4,4,2,4,4,2,4,4,4,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
929,929,78,1,3,3,1,1,0,1,4,2,2,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,4,4,2,4,4,2,4,4,4,1,2,1,3,4,1,2,1,2,1,1,2,1,3,4,2
930,930,78,1,3,3,1,1,0,1,4,2,2,3,1,2,45,0,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,4,2,4,4,2,4,4,2,4,4,4,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
931,931,78,1,3,3,1,1,0,1,4,2,2,1,2,2,45,0,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,4,2,4,4,2,4,4,2,4,4,4,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
932,932,78,1,3,3,1,1,0,1,4,2,2,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,4,4,2,4,4,2,4,4,4,1,2,1,3,4,1,2,1,2,1,1,2,1,3,4,2
933,933,78,1,3,3,1,1,0,1,4,2,2,2,3,2,50,0,4,1,0,1,0,0,0,0,1,0,1,0,0,0,0,4,2,4,4,2,4,4,2,4,4,4,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
934,934,78,1,3,3,1,1,0,1,4,2,2,3,3,1,35,0,4,2,0,0,1,0,0,0,1,1,0,0,0,0,0,4,2,4,4,2,4,4,2,4,4,4,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
935,935,78,1,3,3,1,1,0,1,4,2,2,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,4,4,2,4,4,2,4,4,4,1,2,1,3,4,1,2,1,2,1,1,2,1,3,4,2
936,936,79,0,3,3,3,1,0,1,4,0,0,2,2,1,25,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,3,2,2,2,2,2,2,2,3,3,3,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
937,937,79,0,3,3,3,1,0,1,4,0,0,2,2,2,45,0,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,3,2,2,2,2,2,2,2,3,3,3,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
938,938,79,0,3,3,3,1,0,1,4,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,3,3,3,1,2,1,3,4,1,2,1,0,0,1,2,1,3,4,0
939,939,79,0,3,3,3,1,0,1,4,0,0,2,3,1,30,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,2,2,2,2,2,2,2,3,3,3,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
940,940,79,0,3,3,3,1,0,1,4,0,0,3,3,2,55,0,2,2,0,0,1,0,0,0,1,0,1,0,0,0,0,3,2,2,2,2,2,2,2,3,3,3,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
941,941,79,0,3,3,3,1,0,1,4,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,3,3,3,1,2,1,3,4,1,2,1,0,0,1,2,1,3,4,0
942,942,79,0,3,3,3,1,0,1,4,0,0,1,1,2,40,0,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3,2,2,2,2,2,2,2,3,3,3,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
943,943,79,0,3,3,3,1,0,1,4,0,0,3,3,2,55,0,3,2,0,0,1,0,0,0,1,0,1,0,0,0,0,3,2,2,2,2,2,2,2,3,3,3,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
944,944,79,0,3,3,3,1,0,1,4,0,0,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,3,3,3,1,2,1,3,4,1,2,1,0,0,1,2,1,3,4,0
945,945,79,0,3,3,3,1,0,1,4,0,0,3,1,1,25,0,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,3,2,2,2,2,2,2,2,3,3,3,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
946,946,79,0,3,3,3,1,0,1,4,0,0,1,2,1,25,0,4,2,1,0,0,0,0,1,0,1,0,0,0,0,0,3,2,2,2,2,2,2,2,3,3,3,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
947,947,79,0,3,3,3,1,0,1,4,0,0,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,3,3,3,1,2,1,3,4,1,2,1,0,0,1,2,1,3,4,0
948,948,80,0,4,1,2,1,0,1,4,4,0,2,3,1,30,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2,1,2,3,2,2,2,2,3,3,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
949,949,80,0,4,1,2,1,0,1,4,4,0,1,3,2,50,0,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,2,1,2,3,2,2,2,2,3,3,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
950,950,80,0,4,1,2,1,0,1,4,4,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,3,2,2,2,2,3,3,2,2,1,1,1,4,2,1,1,0,0,2,1,1,1,4,0
951,951,80,0,4,1,2,1,0,1,4,4,0,3,1,2,45,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,2,1,2,3,2,2,2,2,3,3,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
952,952,80,0,4,1,2,1,0,1,4,4,0,1,2,1,25,0,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1,2,3,2,2,2,2,3,3,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
953,953,80,0,4,1,2,1,0,1,4,4,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,3,2,2,2,2,3,3,2,2,1,1,1,4,2,1,1,0,0,2,1,1,1,4,0
954,954,80,0,4,1,2,1,0,1,4,4,0,2,1,2,40,0,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,2,1,2,3,2,2,2,2,3,3,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
955,955,80,0,4,1,2,1,0,1,4,4,0,2,1,1,20,0,3,2,0,1,0,0,1,0,0,1,0,0,0,0,0,2,1,2,3,2,2,2,2,3,3,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
956,956,80,0,4,1,2,1,0,1,4,4,0,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,3,2,2,2,2,3,3,2,2,1,1,1,4,2,1,1,0,0,2,1,1,1,4,0
957,957,80,0,4,1,2,1,0,1,4,4,0,3,2,2,50,0,4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2,1,2,3,2,2,2,2,3,3,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
958,958,80,0,4,1,2,1,0,1,4,4,0,3,3,1,35,0,4,2,0,0,1,0,0,0,1,1,0,0,0,0,0,2,1,2,3,2,2,2,2,3,3,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
959,959,80,0,4,1,2,1,0,1,4,4,0,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,3,2,2,2,2,3,3,2,2,1,1,1,4,2,1,1,0,0,2,1,1,1,4,0
960,960,81,1,0,5,3,2,4,1,3,4,1,1,2,1,25,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,2,3,3,3,3,2,2,3,3,2,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
961,961,81,1,0,5,3,2,4,1,3,4,1,3,1,1,25,0,1,2,0,0,1,0,1,0,0,1,0,0,0,1,1,2,3,3,3,3,2,2,3,3,2,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
962,962,81,1,0,5,3,2,4,1,3,4,1,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,1,2,3,3,3,3,2,2,3,3,2,2,0,1,2,5,3,0,1,2,1,1,0,1,2,5,3,1
963,963,81,1,0,5,3,2,4,1,3,4,1,2,3,2,50,0,2,1,0,1,0,0,0,0,1,0,1,0,0,1,1,2,3,3,3,3,2,2,3,3,2,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
964,964,81,1,0,5,3,2,4,1,3,4,1,3,2,2,50,1,2,2,0,0,1,0,0,1,0,0,1,0,0,1,1,2,3,3,3,3,2,2,3,3,2,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
965,965,81,1,0,5,3,2,4,1,3,4,1,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,1,1,2,3,3,3,3,2,2,3,3,2,2,0,1,2,5,3,0,1,2,1,1,0,1,2,5,3,1
966,966,81,1,0,5,3,2,4,1,3,4,1,3,2,2,50,0,3,1,0,0,1,0,0,1,0,0,1,0,0,1,1,2,3,3,3,3,2,2,3,3,2,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
967,967,81,1,0,5,3,2,4,1,3,4,1,1,1,1,20,1,3,2,1,0,0,0,1,0,0,1,0,0,0,1,1,2,3,3,3,3,2,2,3,3,2,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
968,968,81,1,0,5,3,2,4,1,3,4,1,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,1,2,3,3,3,3,2,2,3,3,2,2,0,1,2,5,3,0,1,2,1,1,0,1,2,5,3,1
969,969,81,1,0,5,3,2,4,1,3,4,1,2,3,1,30,0,4,1,0,1,0,0,0,0,1,1,0,0,0,1,1,2,3,3,3,3,2,2,3,3,2,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
970,970,81,1,0,5,3,2,4,1,3,4,1,1,3,2,50,1,4,2,1,0,0,0,0,0,1,0,1,0,0,1,1,2,3,3,3,3,2,2,3,3,2,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
971,971,81,1,0,5,3,2,4,1,3,4,1,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,1,1,2,3,3,3,3,2,2,3,3,2,2,0,1,2,5,3,0,1,2,1,1,0,1,2,5,3,1
972,972,82,0,0,0,1,2,3,1,3,4,1,2,1,2,40,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,3,1,2,2,2,3,3,3,3,4,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
973,973,82,0,0,0,1,2,3,1,3,4,1,1,1,1,20,0,1,2,1,0,0,0,1,0,0,1,0,0,0,1,1,3,1,2,2,2,3,3,3,3,4,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
974,974,82,0,0,0,1,2,3,1,3,4,1,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,1,3,1,2,2,2,3,3,3,3,4,2,0,2,2,0,3,0,2,2,1,0,0,2,2,0,3,1
975,975,82,0,0,0,1,2,3,1,3,4,1,1,2,2,45,0,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,3,1,2,2,2,3,3,3,3,4,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
976,976,82,0,0,0,1,2,3,1,3,4,1,3,3,1,35,0,2,2,0,0,1,0,0,0,1,1,0,0,0,1,1,3,1,2,2,2,3,3,3,3,4,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
977,977,82,0,0,0,1,2,3,1,3,4,1,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,1,1,3,1,2,2,2,3,3,3,3,4,2,0,2,2,0,3,0,2,2,1,0,0,2,2,0,3,1
978,978,82,0,0,0,1,2,3,1,3,4,1,3,3,1,35,1,3,1,0,0,1,0,0,0,1,1,0,0,0,1,1,3,1,2,2,2,3,3,3,3,4,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
979,979,82,0,0,0,1,2,3,1,3,4,1,3,1,1,25,0,3,2,0,0,1,0,1,0,0,1,0,0,0,1,1,3,1,2,2,2,3,3,3,3,4,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
980,980,82,0,0,0,1,2,3,1,3,4,1,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,1,3,1,2,2,2,3,3,3,3,4,2,0,2,2,0,3,0,2,2,1,0,0,2,2,0,3,1
981,981,82,0,0,0,1,2,3,1,3,4,1,2,2,2,45,0,4,1,0,1,0,0,0,1,0,0,1,0,0,1,1,3,1,2,2,2,3,3,3,3,4,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
982,982,82,0,0,0,1,2,3,1,3,4,1,2,3,2,50,1,4,2,0,1,0,0,0,0,1,0,1,0,0,1,1,3,1,2,2,2,3,3,3,3,4,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
983,983,82,0,0,0,1,2,3,1,3,4,1,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,1,1,3,1,2,2,2,3,3,3,3,4,2,0,2,2,0,3,0,2,2,1,0,0,2,2,0,3,1
984,984,83,0,4,0,3,2,1,1,4,2,0,1,3,1,30,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,2,2,2,2,2,3,1,2,3,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
985,985,83,0,4,0,3,2,1,1,4,2,0,2,2,2,45,0,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,2,2,2,2,2,2,3,1,2,3,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
986,986,83,0,4,0,3,2,1,1,4,2,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,1,2,3,3,2,1,0,0,4,2,1,0,0,0,2,1,0,0,4,0
987,987,83,0,4,0,3,2,1,1,4,2,0,2,3,1,30,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2,2,2,2,2,2,3,1,2,3,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
988,988,83,0,4,0,3,2,1,1,4,2,0,3,2,1,30,0,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,2,2,2,2,2,2,3,1,2,3,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
989,989,83,0,4,0,3,2,1,1,4,2,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,1,2,3,3,2,1,0,0,4,2,1,0,0,0,2,1,0,0,4,0
990,990,83,0,4,0,3,2,1,1,4,2,0,2,2,2,45,0,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,2,2,2,2,2,2,3,1,2,3,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
991,991,83,0,4,0,3,2,1,1,4,2,0,1,3,2,50,1,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,2,2,2,2,2,2,3,1,2,3,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
992,992,83,0,4,0,3,2,1,1,4,2,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,1,2,3,3,2,1,0,0,4,2,1,0,0,0,2,1,0,0,4,0
993,993,83,0,4,0,3,2,1,1,4,2,0,3,1,2,45,0,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,2,2,2,2,2,2,3,1,2,3,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
994,994,83,0,4,0,3,2,1,1,4,2,0,1,1,1,20,1,4,2,1,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2,2,2,2,3,1,2,3,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
995,995,83,0,4,0,3,2,1,1,4,2,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,1,2,3,3,2,1,0,0,4,2,1,0,0,0,2,1,0,0,4,0
996,996,84,1,0,1,0,1,0,1,3,4,0,2,2,2,45,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,2,2,2,3,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
997,997,84,1,0,1,0,1,0,1,3,4,0,1,3,1,30,0,1,2,1,0,0,0,0,0,1,1,0,0,0,0,1,2,2,2,3,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
998,998,84,1,0,1,0,1,0,1,3,4,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,2,3,1,2,1,1,1,1,1,0,1,0,1,3,0,1,0,0,1,0,1,0,1,3,0
999,999,84,1,0,1,0,1,0,1,3,4,0,1,3,1,30,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,1,2,2,2,3,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1000,1000,84,1,0,1,0,1,0,1,3,4,0,3,1,2,45,0,2,2,0,0,1,0,1,0,0,0,1,0,0,0,1,2,2,2,3,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1001,1001,84,1,0,1,0,1,0,1,3,4,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,2,3,1,2,1,1,1,1,1,0,1,0,1,3,0,1,0,0,1,0,1,0,1,3,0
1002,1002,84,1,0,1,0,1,0,1,3,4,0,2,2,2,45,0,3,1,0,1,0,0,0,1,0,0,1,0,0,0,1,2,2,2,3,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1003,1003,84,1,0,1,0,1,0,1,3,4,0,2,3,2,50,0,3,2,0,1,0,0,0,0,1,0,1,0,0,0,1,2,2,2,3,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1004,1004,84,1,0,1,0,1,0,1,3,4,0,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,2,3,1,2,1,1,1,1,1,0,1,0,1,3,0,1,0,0,1,0,1,0,1,3,0
1005,1005,84,1,0,1,0,1,0,1,3,4,0,1,2,1,25,1,4,1,1,0,0,0,0,1,0,1,0,0,0,0,1,2,2,2,3,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1006,1006,84,1,0,1,0,1,0,1,3,4,0,3,1,1,25,0,4,2,0,0,1,0,1,0,0,1,0,0,0,0,1,2,2,2,3,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1007,1007,84,1,0,1,0,1,0,1,3,4,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,2,3,1,2,1,1,1,1,1,0,1,0,1,3,0,1,0,0,1,0,1,0,1,3,0
1008,1008,85,0,1,3,3,2,2,1,4,4,1,3,2,1,30,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2,3,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1009,1009,85,0,1,3,3,2,2,1,4,4,1,1,1,1,20,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,2,3,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1010,1010,85,0,1,3,3,2,2,1,4,4,1,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,2,2,2,2,2,2,1,2,2,0,1,1,3,4,0,1,1,1,0,0,1,1,3,4,1
1011,1011,85,0,1,3,3,2,2,1,4,4,1,3,2,2,50,1,2,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2,3,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1012,1012,85,0,1,3,3,2,2,1,4,4,1,2,3,2,50,0,2,2,0,1,0,0,0,0,1,0,1,0,0,0,1,2,3,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1013,1013,85,0,1,3,3,2,2,1,4,4,1,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,2,2,2,2,2,2,1,2,2,0,1,1,3,4,0,1,1,1,0,0,1,1,3,4,1
1014,1014,85,0,1,3,3,2,2,1,4,4,1,1,1,1,20,0,3,1,1,0,0,0,1,0,0,1,0,0,0,0,1,2,3,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1015,1015,85,0,1,3,3,2,2,1,4,4,1,3,3,2,55,1,3,2,0,0,1,0,0,0,1,0,1,0,0,0,1,2,3,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1016,1016,85,0,1,3,3,2,2,1,4,4,1,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,2,2,2,2,2,2,1,2,2,0,1,1,3,4,0,1,1,1,0,0,1,1,3,4,1
1017,1017,85,0,1,3,3,2,2,1,4,4,1,1,2,1,25,1,4,1,1,0,0,0,0,1,0,1,0,0,0,0,1,2,3,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1018,1018,85,0,1,3,3,2,2,1,4,4,1,2,3,2,50,0,4,2,0,1,0,0,0,0,1,0,1,0,0,0,1,2,3,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1019,1019,85,0,1,3,3,2,2,1,4,4,1,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,2,2,2,2,2,2,1,2,2,0,1,1,3,4,0,1,1,1,0,0,1,1,3,4,1
1020,1020,86,0,3,4,3,2,2,1,4,4,0,1,1,2,40,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2,2,3,3,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1021,1021,86,0,3,4,3,2,2,1,4,4,0,3,2,2,50,1,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,2,2,3,3,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1022,1022,86,0,3,4,3,2,2,1,4,4,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,3,1,2,2,2,3,2,2,1,1,1,4,4,1,1,1,0,0,1,1,1,4,4,0
1023,1023,86,0,3,4,3,2,2,1,4,4,0,2,3,1,30,1,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2,2,3,3,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1024,1024,86,0,3,4,3,2,2,1,4,4,0,1,1,2,40,0,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,2,2,3,3,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1025,1025,86,0,3,4,3,2,2,1,4,4,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,3,1,2,2,2,3,2,2,1,1,1,4,4,1,1,1,0,0,1,1,1,4,4,0
1026,1026,86,0,3,4,3,2,2,1,4,4,0,2,2,2,45,0,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,2,2,3,3,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1027,1027,86,0,3,4,3,2,2,1,4,4,0,2,1,1,20,1,3,2,0,1,0,0,1,0,0,1,0,0,0,0,0,2,2,3,3,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1028,1028,86,0,3,4,3,2,2,1,4,4,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,3,1,2,2,2,3,2,2,1,1,1,4,4,1,1,1,0,0,1,1,1,4,4,0
1029,1029,86,0,3,4,3,2,2,1,4,4,0,3,2,1,30,1,4,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,2,3,3,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1030,1030,86,0,3,4,3,2,2,1,4,4,0,1,3,1,30,0,4,2,1,0,0,0,0,0,1,1,0,0,0,0,0,2,2,3,3,1,2,2,2,3,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1031,1031,86,0,3,4,3,2,2,1,4,4,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,3,1,2,2,2,3,2,2,1,1,1,4,4,1,1,1,0,0,1,1,1,4,4,0
1032,1032,87,0,1,4,5,2,3,1,4,4,4,1,1,1,20,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,4,4,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1033,1033,87,0,1,4,5,2,3,1,4,4,4,3,3,2,55,1,1,2,0,0,1,0,0,0,1,0,1,0,1,1,1,0,4,4,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1034,1034,87,0,1,4,5,2,3,1,4,4,4,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,1,1,0,4,4,0,0,1,0,4,0,1,0,0,0,2,4,4,0,0,2,4,0,0,0,2,4,4,4
