GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE,TRAIN_GA1,SM_GA1,CAR_GA1,CAR_HE,CAR_SEATS,TRAIN_SEATS,OBS_ID,alternative,alt_mode,alt_purpose,choice,TT,CO,HE,SEATS,GA1
3,1,1,719,BUSS,1,1,2,0,3,1,3,0,17,22,1,1,1,0.0,0.0,0.0,1.62,1.33,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6079,SM_LEIS,SM,LEIS,0,1.62,1.33,0.1,0,0.0
3,1,1,719,BUSS,1,1,2,0,3,1,3,0,17,22,1,1,1,0.0,0.0,0.0,1.62,1.37,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6080,SM_LEIS,SM,LEIS,0,1.62,1.37,0.3,0,0.0
3,1,1,719,BUSS,1,1,2,0,3,1,3,0,17,22,1,1,1,0.0,0.0,0.0,1.62,1.37,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6081,SM_LEIS,SM,LEIS,0,1.62,1.37,0.2,0,0.0
3,1,1,719,BUSS,1,1,2,0,3,1,3,0,17,22,1,1,1,0.0,0.0,0.0,1.5,1.65,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6082,SM_LEIS,SM,LEIS,0,1.5,1.65,0.1,0,0.0
3,1,1,719,BUSS,1,1,2,0,3,1,3,0,17,22,1,1,1,0.0,0.0,0.0,1.41,1.4,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6083,SM_LEIS,SM,LEIS,0,1.41,1.4,0.2,0,0.0
3,1,1,719,BUSS,1,1,2,0,3,1,3,0,17,22,1,1,1,0.0,0.0,0.0,1.62,1.93,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6084,SM_LEIS,SM,LEIS,0,1.62,1.93,0.2,0,0.0
3,1,1,720,BUSS,1,1,2,0,3,1,3,0,17,25,1,1,1,0.0,0.0,0.0,1.31,1.4,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6085,SM_LEIS,SM,LEIS,0,1.31,1.4,0.1,0,0.0
3,1,1,720,BUSS,1,1,2,0,3,1,3,0,17,25,1,1,1,0.0,0.0,0.0,1.17,1.78,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6086,SM_LEIS,SM,LEIS,0,1.17,1.78,0.1,0,0.0
3,1,1,720,BUSS,1,1,2,0,3,1,3,0,17,25,1,1,1,0.0,0.0,0.0,1.06,1.65,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6087,SM_LEIS,SM,LEIS,0,1.06,1.65,0.2,0,0.0
3,1,1,720,BUSS,1,1,2,0,3,1,3,0,17,25,1,1,1,0.0,0.0,0.0,1.06,1.65,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6088,SM_LEIS,SM,LEIS,0,1.06,1.65,0.3,0,0.0
3,1,1,720,BUSS,1,1,2,0,3,1,3,0,17,25,1,1,1,0.0,0.0,0.0,1.06,1.5,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6089,SM_LEIS,SM,LEIS,0,1.06,1.5,0.3,0,0.0
3,1,1,720,BUSS,1,1,2,0,3,1,3,0,17,25,1,1,1,0.0,0.0,0.0,1.17,1.33,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6090,SM_LEIS,SM,LEIS,0,1.17,1.33,0.1,0,0.0
3,1,1,720,BUSS,1,1,2,0,3,1,3,0,17,25,1,1,1,0.0,0.0,0.0,1.06,1.65,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6091,SM_LEIS,SM,LEIS,0,1.06,1.65,0.2,0,0.0
3,1,1,720,BUSS,1,1,2,0,3,1,3,0,17,25,1,1,1,0.0,0.0,0.0,1.17,1.78,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6092,SM_LEIS,SM,LEIS,0,1.17,1.78,0.3,0,0.0
3,1,1,720,BUSS,1,1,2,0,3,1,3,0,17,25,1,1,1,0.0,0.0,0.0,1.17,1.78,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6093,SM_LEIS,SM,LEIS,0,1.17,1.78,0.3,0,0.0
3,1,1,721,BUSS,1,1,2,0,3,1,3,0,19,25,1,1,1,0.0,0.0,0.0,1.32,1.22,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6094,SM_LEIS,SM,LEIS,0,1.32,1.22,0.1,0,0.0
3,1,1,721,BUSS,1,1,2,0,3,1,3,0,19,25,1,1,1,0.0,0.0,0.0,1.22,1.5,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6095,SM_LEIS,SM,LEIS,0,1.22,1.5,0.1,0,0.0
3,1,1,721,BUSS,1,1,2,0,3,1,3,0,19,25,1,1,1,0.0,0.0,0.0,1.14,1.4,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6096,SM_LEIS,SM,LEIS,0,1.14,1.4,0.2,0,0.0
3,1,1,721,BUSS,1,1,2,0,3,1,3,0,19,25,1,1,1,0.0,0.0,0.0,1.14,1.4,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6097,SM_LEIS,SM,LEIS,0,1.14,1.4,0.3,0,0.0
3,1,1,721,BUSS,1,1,2,0,3,1,3,0,19,25,1,1,1,0.0,0.0,0.0,1.14,1.33,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6098,SM_LEIS,SM,LEIS,0,1.14,1.33,0.3,0,0.0
3,1,1,721,BUSS,1,1,2,0,3,1,3,0,19,25,1,1,1,0.0,0.0,0.0,1.22,1.12,0.1,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,6099,SM_LEIS,SM,LEIS,0,1.22,1.12,0.1,0,0.0
3,1,1,721,BUSS,1,1,2,0,3,1,3,0,19,25,1,1,1,0.0,0.0,0.0,1.14,1.4,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6100,SM_LEIS,SM,LEIS,0,1.14,1.4,0.2,0,0.0
3,1,1,721,BUSS,1,1,2,0,3,1,3,0,19,25,1,1,1,0.0,0.0,0.0,1.22,1.5,0.3,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,6101,SM_LEIS,SM,LEIS,0,1.22,1.5,0.3,0,0.0
3,1,1,721,BUSS,1,1,2,0,3,1,3,0,19,25,1,1,1,0.0,0.0,0.0,1.22,1.5,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6102,SM_LEIS,SM,LEIS,0,1.22,1.5,0.3,0,0.0
3,1,1,722,BUSS,1,1,2,0,3,1,3,0,20,22,1,1,1,0.0,0.0,0.0,1.09,1.27,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6103,SM_LEIS,SM,LEIS,0,1.09,1.27,0.3,0,0.0
3,1,1,722,BUSS,1,1,2,0,3,1,3,0,20,22,1,1,1,0.0,0.0,0.0,1.15,1.05,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6104,SM_LEIS,SM,LEIS,0,1.15,1.05,0.3,0,0.0
3,1,1,722,BUSS,1,1,2,0,3,1,3,0,20,22,1,1,1,0.0,0.0,0.0,1.23,1.09,0.2,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,6105,SM_LEIS,SM,LEIS,0,1.23,1.09,0.2,0,0.0
3,1,1,722,BUSS,1,1,2,0,3,1,3,0,20,22,1,1,1,0.0,0.0,0.0,1.23,1.09,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6106,SM_LEIS,SM,LEIS,0,1.23,1.09,0.1,0,0.0
3,1,1,722,BUSS,1,1,2,0,3,1,3,0,20,22,1,1,1,0.0,0.0,0.0,1.23,1.12,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6107,SM_LEIS,SM,LEIS,0,1.23,1.12,0.3,0,0.0
3,1,1,722,BUSS,1,1,2,0,3,1,3,0,20,22,1,1,1,0.0,0.0,0.0,1.23,1.12,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6108,SM_LEIS,SM,LEIS,0,1.23,1.12,0.2,0,0.0
3,1,1,722,BUSS,1,1,2,0,3,1,3,0,20,22,1,1,1,0.0,0.0,0.0,1.15,1.37,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6109,SM_LEIS,SM,LEIS,0,1.15,1.37,0.1,0,0.0
3,1,1,722,BUSS,1,1,2,0,3,1,3,0,20,22,1,1,1,0.0,0.0,0.0,1.09,1.18,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6110,SM_LEIS,SM,LEIS,0,1.09,1.18,0.2,0,0.0
3,1,1,722,BUSS,1,1,2,0,3,1,3,0,20,22,1,1,1,0.0,0.0,0.0,1.23,1.55,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6111,SM_LEIS,SM,LEIS,0,1.23,1.55,0.2,0,0.0
3,1,1,723,BUSS,1,1,2,0,3,1,3,0,22,1,1,1,1,0.0,0.0,0.0,0.92,1.27,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6112,SM_LEIS,SM,LEIS,0,0.92,1.27,0.2,0,0.0
3,1,1,723,BUSS,1,1,2,0,3,1,3,0,22,1,1,1,1,0.0,0.0,0.0,0.86,1.22,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6113,SM_LEIS,SM,LEIS,0,0.86,1.22,0.1,0,0.0
3,1,1,723,BUSS,1,1,2,0,3,1,3,0,22,1,1,1,1,0.0,0.0,0.0,1.0,1.5,0.3,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,6114,SM_LEIS,SM,LEIS,0,1.0,1.5,0.3,0,0.0
3,1,1,723,BUSS,1,1,2,0,3,1,3,0,22,1,1,1,1,0.0,0.0,0.0,0.92,1.33,0.2,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,6115,SM_LEIS,SM,LEIS,0,0.92,1.33,0.2,0,0.0
3,1,1,723,BUSS,1,1,2,0,3,1,3,0,22,1,1,1,1,0.0,0.0,0.0,0.92,0.99,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6116,SM_LEIS,SM,LEIS,0,0.92,0.99,0.2,0,0.0
3,1,1,723,BUSS,1,1,2,0,3,1,3,0,22,1,1,1,1,0.0,0.0,0.0,0.86,1.18,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6117,SM_LEIS,SM,LEIS,0,0.86,1.18,0.1,0,0.0
3,1,1,723,BUSS,1,1,2,0,3,1,3,0,22,1,1,1,1,0.0,0.0,0.0,1.0,1.5,0.1,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,6118,SM_LEIS,SM,LEIS,0,1.0,1.5,0.1,0,0.0
3,1,1,723,BUSS,1,1,2,0,3,1,3,0,22,1,1,1,1,0.0,0.0,0.0,1.0,1.05,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6119,SM_LEIS,SM,LEIS,0,1.0,1.05,0.3,0,0.0
3,1,1,723,BUSS,1,1,2,0,3,1,3,0,22,1,1,1,1,0.0,0.0,0.0,0.86,1.12,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6120,SM_LEIS,SM,LEIS,0,0.86,1.12,0.1,0,0.0
3,1,1,724,BUSS,1,1,2,0,3,1,3,0,22,1,1,1,1,0.0,0.0,0.0,0.68,1.22,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6121,SM_LEIS,SM,LEIS,0,0.68,1.22,0.3,0,0.0
3,1,1,724,BUSS,1,1,2,0,3,1,3,0,22,1,1,1,1,0.0,0.0,0.0,0.74,0.99,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6122,SM_LEIS,SM,LEIS,0,0.74,0.99,0.3,0,0.0
3,1,1,724,BUSS,1,1,2,0,3,1,3,0,22,1,1,1,1,0.0,0.0,0.0,0.82,1.09,0.2,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,6123,SM_LEIS,SM,LEIS,0,0.82,1.09,0.2,0,0.0
3,1,1,724,BUSS,1,1,2,0,3,1,3,0,22,1,1,1,1,0.0,0.0,0.0,0.82,1.09,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6124,SM_LEIS,SM,LEIS,0,0.82,1.09,0.1,0,0.0
3,1,1,724,BUSS,1,1,2,0,3,1,3,0,22,1,1,1,1,0.0,0.0,0.0,0.82,1.09,0.3,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,6125,SM_LEIS,SM,LEIS,0,0.82,1.09,0.3,0,0.0
3,1,1,724,BUSS,1,1,2,0,3,1,3,0,22,1,1,1,1,0.0,0.0,0.0,0.82,1.09,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6126,SM_LEIS,SM,LEIS,0,0.82,1.09,0.2,0,0.0
3,1,1,724,BUSS,1,1,2,0,3,1,3,0,22,1,1,1,1,0.0,0.0,0.0,0.74,1.33,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6127,SM_LEIS,SM,LEIS,0,0.74,1.33,0.1,0,0.0
3,1,1,724,BUSS,1,1,2,0,3,1,3,0,22,1,1,1,1,0.0,0.0,0.0,0.68,1.12,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6128,SM_LEIS,SM,LEIS,0,0.68,1.12,0.2,0,0.0
3,1,1,724,BUSS,1,1,2,0,3,1,3,0,22,1,1,1,1,0.0,0.0,0.0,0.82,1.5,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6129,SM_LEIS,SM,LEIS,0,0.82,1.5,0.2,0,0.0
3,1,1,725,BUSS,1,1,2,0,3,1,3,0,22,2,1,1,1,0.0,0.0,0.0,0.34,0.65,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6130,SM_LEIS,SM,LEIS,0,0.34,0.65,0.2,0,0.0
3,1,1,725,BUSS,1,1,2,0,3,1,3,0,22,2,1,1,1,0.0,0.0,0.0,0.31,0.6,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6131,SM_LEIS,SM,LEIS,0,0.31,0.6,0.1,0,0.0
3,1,1,725,BUSS,1,1,2,0,3,1,3,0,22,2,1,1,1,0.0,0.0,0.0,0.38,0.76,0.3,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,6132,SM_LEIS,SM,LEIS,0,0.38,0.76,0.3,0,0.0
3,1,1,725,BUSS,1,1,2,0,3,1,3,0,22,2,1,1,1,0.0,0.0,0.0,0.34,0.68,0.2,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,6133,SM_LEIS,SM,LEIS,0,0.34,0.68,0.2,0,0.0
3,1,1,725,BUSS,1,1,2,0,3,1,3,0,22,2,1,1,1,0.0,0.0,0.0,0.34,0.46,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6134,SM_LEIS,SM,LEIS,0,0.34,0.46,0.2,0,0.0
3,1,1,725,BUSS,1,1,2,0,3,1,3,0,22,2,1,1,1,0.0,0.0,0.0,0.31,0.6,0.1,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,6135,SM_LEIS,SM,LEIS,0,0.31,0.6,0.1,0,0.0
3,1,1,725,BUSS,1,1,2,0,3,1,3,0,22,2,1,1,1,0.0,0.0,0.0,0.38,0.76,0.1,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,6136,SM_LEIS,SM,LEIS,0,0.38,0.76,0.1,0,0.0
3,1,1,725,BUSS,1,1,2,0,3,1,3,0,22,2,1,1,1,0.0,0.0,0.0,0.38,0.5,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6137,SM_LEIS,SM,LEIS,0,0.38,0.5,0.3,0,0.0
3,1,1,725,BUSS,1,1,2,0,3,1,3,0,22,2,1,1,1,0.0,0.0,0.0,0.31,0.56,0.1,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,6138,SM_LEIS,SM,LEIS,0,0.31,0.56,0.1,0,0.0
3,1,1,726,BUSS,1,1,2,0,3,1,3,0,22,12,1,1,1,0.0,0.0,0.0,1.02,0.9,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6139,SM_LEIS,SM,LEIS,0,1.02,0.9,0.2,0,0.0
3,1,1,726,BUSS,1,1,2,0,3,1,3,0,22,12,1,1,1,0.0,0.0,0.0,0.99,0.88,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6140,SM_LEIS,SM,LEIS,0,0.99,0.88,0.1,0,0.0
3,1,1,726,BUSS,1,1,2,0,3,1,3,0,22,12,1,1,1,0.0,0.0,0.0,1.06,0.99,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6141,SM_LEIS,SM,LEIS,0,1.06,0.99,0.3,0,0.0
3,1,1,726,BUSS,1,1,2,0,3,1,3,0,22,12,1,1,1,0.0,0.0,0.0,1.02,0.88,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6142,SM_LEIS,SM,LEIS,0,1.02,0.88,0.2,0,0.0
3,1,1,726,BUSS,1,1,2,0,3,1,3,0,22,12,1,1,1,0.0,0.0,0.0,1.02,0.74,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6143,SM_LEIS,SM,LEIS,0,1.02,0.74,0.2,0,0.0
3,1,1,726,BUSS,1,1,2,0,3,1,3,0,22,12,1,1,1,0.0,0.0,0.0,0.99,0.84,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6144,SM_LEIS,SM,LEIS,0,0.99,0.84,0.1,0,0.0
3,1,1,726,BUSS,1,1,2,0,3,1,3,0,22,12,1,1,1,0.0,0.0,0.0,1.06,0.99,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6145,SM_LEIS,SM,LEIS,0,1.06,0.99,0.1,0,0.0
3,1,1,726,BUSS,1,1,2,0,3,1,3,0,22,12,1,1,1,0.0,0.0,0.0,1.06,0.76,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6146,SM_LEIS,SM,LEIS,0,1.06,0.76,0.3,0,0.0
3,1,1,726,BUSS,1,1,2,0,3,1,3,0,22,12,1,1,1,0.0,0.0,0.0,0.99,0.81,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6147,SM_LEIS,SM,LEIS,0,0.99,0.81,0.1,0,0.0
3,1,1,727,BUSS,1,1,2,0,3,1,3,0,22,17,1,1,1,0.0,0.0,0.0,1.6,1.33,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6148,SM_LEIS,SM,LEIS,0,1.6,1.33,0.3,0,0.0
3,1,1,727,BUSS,1,1,2,0,3,1,3,0,22,17,1,1,1,0.0,0.0,0.0,1.66,1.09,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6149,SM_LEIS,SM,LEIS,0,1.66,1.09,0.3,0,0.0
3,1,1,727,BUSS,1,1,2,0,3,1,3,0,22,17,1,1,1,0.0,0.0,0.0,1.74,1.12,0.2,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,6150,SM_LEIS,SM,LEIS,0,1.74,1.12,0.2,0,0.0
3,1,1,727,BUSS,1,1,2,0,3,1,3,0,22,17,1,1,1,0.0,0.0,0.0,1.74,1.12,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6151,SM_LEIS,SM,LEIS,0,1.74,1.12,0.1,0,0.0
3,1,1,727,BUSS,1,1,2,0,3,1,3,0,22,17,1,1,1,0.0,0.0,0.0,1.74,1.18,0.3,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,6152,SM_LEIS,SM,LEIS,0,1.74,1.18,0.3,0,0.0
3,1,1,727,BUSS,1,1,2,0,3,1,3,0,22,17,1,1,1,0.0,0.0,0.0,1.74,1.18,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6153,SM_LEIS,SM,LEIS,0,1.74,1.18,0.2,0,0.0
3,1,1,727,BUSS,1,1,2,0,3,1,3,0,22,17,1,1,1,0.0,0.0,0.0,1.66,1.4,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6154,SM_LEIS,SM,LEIS,0,1.66,1.4,0.1,0,0.0
3,1,1,727,BUSS,1,1,2,0,3,1,3,0,22,17,1,1,1,0.0,0.0,0.0,1.6,1.22,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6155,SM_LEIS,SM,LEIS,0,1.6,1.22,0.2,0,0.0
3,1,1,727,BUSS,1,1,2,0,3,1,3,0,22,17,1,1,1,0.0,0.0,0.0,1.74,1.61,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6156,SM_LEIS,SM,LEIS,0,1.74,1.61,0.2,0,0.0
3,1,1,728,BUSS,1,1,2,0,3,1,3,0,25,1,1,1,1,0.0,0.0,0.0,0.81,1.18,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6157,SM_LEIS,SM,LEIS,0,0.81,1.18,0.1,0,0.0
3,1,1,728,BUSS,1,1,2,0,3,1,3,0,25,1,1,1,1,0.0,0.0,0.0,0.71,1.46,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6158,SM_LEIS,SM,LEIS,0,0.71,1.46,0.1,0,0.0
3,1,1,728,BUSS,1,1,2,0,3,1,3,0,25,1,1,1,1,0.0,0.0,0.0,0.63,1.33,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6159,SM_LEIS,SM,LEIS,0,0.63,1.33,0.2,0,0.0
3,1,1,728,BUSS,1,1,2,0,3,1,3,0,25,1,1,1,1,0.0,0.0,0.0,0.63,1.33,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6160,SM_LEIS,SM,LEIS,0,0.63,1.33,0.3,0,0.0
3,1,1,728,BUSS,1,1,2,0,3,1,3,0,25,1,1,1,1,0.0,0.0,0.0,0.63,1.22,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6161,SM_LEIS,SM,LEIS,0,0.63,1.22,0.3,0,0.0
3,1,1,728,BUSS,1,1,2,0,3,1,3,0,25,1,1,1,1,0.0,0.0,0.0,0.71,1.09,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6162,SM_LEIS,SM,LEIS,0,0.71,1.09,0.1,0,0.0
3,1,1,728,BUSS,1,1,2,0,3,1,3,0,25,1,1,1,1,0.0,0.0,0.0,0.63,1.33,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6163,SM_LEIS,SM,LEIS,0,0.63,1.33,0.2,0,0.0
3,1,1,728,BUSS,1,1,2,0,3,1,3,0,25,1,1,1,1,0.0,0.0,0.0,0.71,1.4,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6164,SM_LEIS,SM,LEIS,0,0.71,1.4,0.3,0,0.0
3,1,1,728,BUSS,1,1,2,0,3,1,3,0,25,1,1,1,1,0.0,0.0,0.0,0.71,1.46,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6165,SM_LEIS,SM,LEIS,0,0.71,1.46,0.3,0,0.0
3,1,1,729,BUSS,1,1,2,0,3,1,3,0,25,1,1,1,1,0.0,0.0,0.0,0.63,1.33,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6166,SM_LEIS,SM,LEIS,0,0.63,1.33,0.3,0,0.0
3,1,1,729,BUSS,1,1,2,0,3,1,3,0,25,1,1,1,1,0.0,0.0,0.0,0.71,1.09,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6167,SM_LEIS,SM,LEIS,0,0.71,1.09,0.3,0,0.0
3,1,1,729,BUSS,1,1,2,0,3,1,3,0,25,1,1,1,1,0.0,0.0,0.0,0.81,1.12,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6168,SM_LEIS,SM,LEIS,0,0.81,1.12,0.2,0,0.0
3,1,1,729,BUSS,1,1,2,0,3,1,3,0,25,1,1,1,1,0.0,0.0,0.0,0.81,1.12,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6169,SM_LEIS,SM,LEIS,0,0.81,1.12,0.1,0,0.0
3,1,1,729,BUSS,1,1,2,0,3,1,3,0,25,1,1,1,1,0.0,0.0,0.0,0.81,1.18,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6170,SM_LEIS,SM,LEIS,0,0.81,1.18,0.3,0,0.0
3,1,1,729,BUSS,1,1,2,0,3,1,3,0,25,1,1,1,1,0.0,0.0,0.0,0.81,1.18,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6171,SM_LEIS,SM,LEIS,0,0.81,1.18,0.2,0,0.0
3,1,1,729,BUSS,1,1,2,0,3,1,3,0,25,1,1,1,1,0.0,0.0,0.0,0.71,1.4,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6172,SM_LEIS,SM,LEIS,0,0.71,1.4,0.1,0,0.0
3,1,1,729,BUSS,1,1,2,0,3,1,3,0,25,1,1,1,1,0.0,0.0,0.0,0.63,1.22,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6173,SM_LEIS,SM,LEIS,0,0.63,1.22,0.2,0,0.0
3,1,1,729,BUSS,1,1,2,0,3,1,3,0,25,1,1,1,1,0.0,0.0,0.0,0.81,1.68,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6174,SM_LEIS,SM,LEIS,0,0.81,1.68,0.2,0,0.0
3,1,1,730,BUSS,1,1,2,0,4,1,3,0,1,22,1,1,1,0.0,0.0,0.0,0.95,1.27,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6175,SM_LEIS,SM,LEIS,0,0.95,1.27,0.2,0,0.0
3,1,1,730,BUSS,1,1,2,0,4,1,3,0,1,22,1,1,1,0.0,0.0,0.0,0.89,1.22,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6176,SM_LEIS,SM,LEIS,0,0.89,1.22,0.1,0,0.0
3,1,1,730,BUSS,1,1,2,0,4,1,3,0,1,22,1,1,1,0.0,0.0,0.0,1.03,1.46,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6177,SM_LEIS,SM,LEIS,0,1.03,1.46,0.3,0,0.0
3,1,1,730,BUSS,1,1,2,0,4,1,3,0,1,22,1,1,1,0.0,0.0,0.0,0.95,1.27,0.2,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,6178,SM_LEIS,SM,LEIS,0,0.95,1.27,0.2,0,0.0
3,1,1,730,BUSS,1,1,2,0,4,1,3,0,1,22,1,1,1,0.0,0.0,0.0,0.95,0.97,0.2,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6179,SM_LEIS,SM,LEIS,0,0.95,0.97,0.2,0,0.0
3,1,1,730,BUSS,1,1,2,0,4,1,3,0,1,22,1,1,1,0.0,0.0,0.0,0.89,1.18,0.1,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6180,SM_LEIS,SM,LEIS,0,0.89,1.18,0.1,0,0.0
3,1,1,730,BUSS,1,1,2,0,4,1,3,0,1,22,1,1,1,0.0,0.0,0.0,1.03,1.46,0.1,0,0.0,0.0,CAR,0.0,0.0,0,0,0,0,6181,SM_LEIS,SM,LEIS,0,1.03,1.46,0.1,0,0.0
3,1,1,730,BUSS,1,1,2,0,4,1,3,0,1,22,1,1,1,0.0,0.0,0.0,1.03,1.05,0.3,0,0.0,0.0,SM,0.0,0.0,0,0,0,0,6182,SM_LEIS,SM,LEIS,0,1.03,1.05,0.3,0,0.0
