recorded_date,response_id,Bridge,interview_station,gender,travel_mode,travel_mode_other,travel_group,mobility_aid,mobility_aid_other,travelled_before,trip_start_suburb,trip_end_suburb,trip_reason,trip_reason_other,trip_frequency,impact_time,impact_comfort,impact_safety,impact_connectivity,pattern_change_mode,pattern_change_time,pattern_change_freq,pattern_change_places,trip_alternative,age,postcode,education,employment_status,currently_studying,drivers_licence,household_under15,household_15_17,household_18plus,bridge_feedback
13/05/2025 18:18,R_4EjjAuObPSkWFxC,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,with one other person,No,,No,New Farm,New Farm,Fitness/exercise,,Few times a week,No,Yes,Yes,Yes,No,No,No,Yes,Travelled to someplace else for the same purpose/reason/activity,35-39,4169,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
13/05/2025 18:22,R_41FAbRbuogjf3KP,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,with one other person,No,,No,New farm,New farm,Fitness/exercise,,Few times a week,Maybe,Maybe,Yes,Maybe,No,No,No,No,Travelled to someplace else for the same purpose/reason/activity,30-34,4169,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,Na
13/05/2025 18:31,R_93VQWDTaD2b9h3Z,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,alone,No,,No,Newstead,Kangaroo point,To go to a restaurant/ eat/drink,,Daily,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Used a ferry,18-24,4000,Bachelor Degree,Student receiving Youth Allowance/ Stipend,Yes,Car licence,0,0,3,
15/05/2025 7:29,R_9V4KoTh3xWyeIAw,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Personal E-scooter   ,,alone,No,,Yes,Portside,Brisbane city ,Commute to my workplace,,Few times a week,Yes,Yes,Yes,Maybe,Yes,No,Yes,Yes,Used a bus,30-34,4007,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Motorcycle licence",1,0,2,Keep the bridge.
15/05/2025 7:31,R_4e4LRvd1U5EpKV5,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,with one other person,"Other mode, please specify",Hearing aids ,Yes,Newstead ,Newstead,"Other activity, please specify",,Few times a week,Maybe,Yes,Yes,Yes,No,No,No,No,Used a longer route,80-84,4006,Advanced Diploma and Diploma,Retired or on an age pension,No,Car licence,0,0,2,Improved safety from lanes separation 
15/05/2025 7:34,R_910dwwf6UQWBKD1,Breakfast/ Yowoggera Bridge,Newstead landing,Male, Pushbike  ,,alone,No,,Yes,Hamilton ,City ,Fitness/exercise,,Daily,Yes,Yes,Yes,Yes,Yes,No,No,No,Used a bus,35-39,4007,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,No
15/05/2025 7:38,R_9HFGCaUHmU6P7F7,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Personal E-bike  ,,alone,No,,Yes,Hendra,New Farm ,Commute to my workplace,,Daily,Yes,Yes,Yes,Maybe,Maybe,Maybe,Yes,Yes,Used a longer route,30-34,4011,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,
15/05/2025 8:06,R_914pHUzYQmUG1HA,Breakfast/ Yowoggera Bridge,Newstead landing,Male, Pushbike  ,,alone,No,,Yes,Hamilton,Hamilton,Fitness/exercise,,Daily,No,Yes,Yes,Maybe,Yes,No,No,No,Used a longer route,45-49,4007,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Motorcycle licence",0,1,2,
15/05/2025 8:08,R_9q9UqNZhhNNx4HX,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,alone,No,,Yes,Albion,City,Commute to my workplace,,Daily,Yes,Yes,Yes,Maybe,Yes,No,No,No,Used a bus,25-29,4010,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,3,Started walking to work
15/05/2025 8:11,R_4kG003h9Pn3Ywtm,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,with two other persons,No,,Yes,Teneriffe,Teneriffe ,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Yes,No,No,No,No,Used a longer route,65-69,4005,Advanced Diploma and Diploma,Retired or on an age pension,No,Car licence,0,0,2,
15/05/2025 8:32,R_4ptFEzoxBJjHbqm,Breakfast/ Yowoggera Bridge,Lores Bonney Riverwalk landing,Male,"Shared E-scooter (for example, Neuron or Lime) ",,alone,No,,Yes,Hamilton,Fortitude Valley ,Commute to study,,Few times a week,Yes,Yes,Yes,Yes,Yes,No,No,No,Travelled to someplace else for the same purpose/reason/activity,25-29,4007,Certificate III & IV,Employed (paid work) typically working less than 35 hours a week,Yes,"Car licence,Motorcycle licence",0,0,4,
15/05/2025 8:39,R_9OPkCuSmHA7AIQh,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,alone,No,,Yes,Albion,Bowen Hill,"To do personal business (Healthcare, hairdresser etc)",,Few times a month,Yes,Yes,Yes,Yes,Yes,No,No,No,Used a car (as a driver),30-34,4010,Bachelor Degree,Employed (paid work) typically working less than 35 hours a week,No,Car licence,0,0,2,No
15/05/2025 8:40,R_9wz1YpcjELN5hjH,Kangaroo Point Bridge,City landing,Male,Personal E-scooter   ,,alone,No,,No,Kangaroo Point,Kangaroo Point,To experience the bridge,,Daily,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Used a longer route,25-29,4169,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,3,"Nice commute to work, "
15/05/2025 8:41,R_9ths56qt564lTUD,Kangaroo Point Bridge,City landing,Male,Walk ,,with one other person,No,,Yes,Kangaroo point,Kangaroo point,Fitness/exercise,,Few times a month,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Used a longer route,65-69,4169,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,Pleasant way to get into the city
15/05/2025 8:45,R_4maQywcL3Vj3TKJ,Kangaroo Point Bridge,City landing,Male,Walk ,,with one other person,No,,Yes,Brisbane city ,Brisbane city,Fitness/exercise,,Few times a week,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Not travelled,65-69,4000,Postgraduate Degree,Retired or on an age pension,No,Car licence,0,0,3,Positive - separation between e-bikes and pedestrians
15/05/2025 8:48,R_4MaOIklr3r8Fhhn,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,alone,No,,Yes,Tenerife ,Ascott,"Other activity, please specify",To exercise but also occasionally buy groceries ,Few times a week,Yes,Yes,Yes,Yes,No,No,No,No,Travelled to someplace else for the same purpose/reason/activity,75-79,4005,Postgraduate Degree,Retired or on an age pension,No,Car licence,0,0,2,
15/05/2025 8:51,R_4wt6jJT9Eztny0N,Kangaroo Point Bridge,City landing,Male,Walk ,,alone,No,,Yes,CBD,CBD,To experience the bridge,,Rarely,No,Yes,No,Yes,No,No,No,Yes,Not travelled,70-74,4567,Graduate Diploma and Graduate Certificate,Retired or on an age pension,No,Car licence,0,0,1,"First time to experience the bridge, it’ s a very beautiful bridge"
15/05/2025 8:54,R_4NVKtQFXRaiLFrX,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,with one other person,No,,Yes,Ascot ,Newstead ,Fitness/exercise,,Daily,Maybe,Yes,Yes,Maybe,Yes,Maybe,Maybe,Yes,Not travelled,35-39,4007,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,Started going more to Newstead side
15/05/2025 8:59,R_4P05cdUzmpyDtWB,Kangaroo Point Bridge,City landing,Male,Walk ,,alone,No,,Yes,Kangaroo point,Kangaroo point ,Fitness/exercise,,Few times a week,Yes,Yes,Yes,No,No,Yes,Yes,No,Used a longer route,70-74,4169,Years 9 and below,Retired or on an age pension,No,Car licence,0,0,2,Ease of access to the city
15/05/2025 9:03,R_4oAP7Lhpe0iczXW,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,alone,No,,No,Portside,Portside ,Fitness/exercise,,On most weekends,Maybe,Maybe,Yes,Maybe,No,No,Yes,Yes,Used a longer route,18-24,4007,Years 10/11/12,Student receiving Youth Allowance/ Stipend,Yes,Car licence,0,1,3,
15/05/2025 9:14,R_9CORE9nX9n9hURq,Kangaroo Point Bridge,City landing,Male, Pushbike  ,,alone,No,,No,Logan way,Logan way,Commute to my workplace,,Rarely,Yes,Yes,No,No,Yes,No,Yes,Yes,Used a longer route,40-44,4112,Graduate Diploma and Graduate Certificate,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,3,Great for riding bikes and getting back to fitness
15/05/2025 9:19,R_9va0W2BJb1sDxyF,Kangaroo Point Bridge,City landing,Male, Pushbike  ,,alone,No,,Yes,Camp hill,Camp hill,Commute to my workplace,,Few times a week,Yes,Yes,,Yes,No,No,No,No,Used a longer route,30-34,4152,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Motorcycle licence",0,0,2,"Good bridge, great for riding"
15/05/2025 9:24,R_97mqRF1PCpOzpJP,Kangaroo Point Bridge,City landing,Male,"Shared E-bike (for example, Neuron)",,alone,No,,Yes,CBD ,Ipswich,To experience the bridge,,Rarely,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Used a longer route,18-24,4305,Years 10/11/12,Employed (paid work) typically working less than 35 hours a week,Yes,Car licence,0,0,1,Improved satisfaction around travelling Brisbane 
15/05/2025 9:28,R_4dHpF3U2m5VdM5J,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,alone,No,,Yes,Bowen Hill,Albion,To go to a restaurant/ eat/drink,,Rarely,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Used a bus,18-24,4006,Years 10/11/12,Employed (paid work) typically working less than 35 hours a week,Yes,Car licence,0,0,3,Started doing more walks 
15/05/2025 9:39,R_9OtGJGsKVDGG43n,Kangaroo Point Bridge,City landing,Female,Walk ,,with one other person,No,,Yes,Kangaroo point,Kangaroo point ,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Used a longer route,60-64,4169,Postgraduate Degree,Employed (paid work) typically working less than 35 hours a week,No,Car licence,0,0,1,Connection between city and KP; liveability 
15/05/2025 9:41,R_9VqNw1I0L2IFsHf,Kangaroo Point Bridge,City landing,Female,"Other mode, please specify",Run,alone,No,,Yes,Toowong,Toowong,Fitness/exercise,,Few times a week,No,Yes,No,No,No,Yes,No,Yes,Used a longer route,18-24,4065,Graduate Diploma and Graduate Certificate,Employed (paid work) typically working less than 35 hours a week,No,Car licence,0,0,6,"Likes the bridge for running, and for work"
15/05/2025 9:50,R_41vwilCdwv3eiPF,Kangaroo Point Bridge,City landing,Male, Pushbike  ,,alone,No,,Yes,Morningside,Morningside,Fitness/exercise,,Few times a week,No,Yes,No,No,No,No,Yes,Yes,Used a longer route,55-59,4170,Postgraduate Degree,Retired or on an age pension,No,Car licence,0,0,3,"Great link, great for fitness and exercise."
15/05/2025 9:54,R_9K9z1Yxaq8sM4dc,Breakfast/ Yowoggera Bridge,Lores Bonney Riverwalk landing,Male,Walk ,,alone,No,,Yes,Hendra , Newstead ,Commute to my workplace,,Few times a month,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Maybe,Used a car (as a driver),40-44,4011,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,
15/05/2025 9:59,R_9FzvByhoTHxVpdy,Kangaroo Point Bridge,Kangaroo point landing,Male,Personal E-bike  ,,alone,No,,Yes,City,Kangaroo point,"Other activity, please specify",Travel,Daily,Yes,Yes,Yes,Yes,No,No,No,No,Used a longer route,50-54,4000,Bachelor Degree,Retired or on an age pension,No,Car licence,0,0,1,Improved safety as the scooter can be used on bridge 
15/05/2025 10:19,R_40pSwVJI8RUu1rj,Kangaroo Point Bridge,City landing,Male, Pushbike  ,,alone,No,,Yes,The gap,The gap,Fitness/exercise,,Rarely,No,Yes,No,Yes,Yes,Yes,Yes,No,Not travelled,45-49,4169,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,3,"Awesome bridge, great connection and way for fitness"
15/05/2025 10:25,R_9G2uqIuSz01peq5,Kangaroo Point Bridge,Kangaroo point landing,Male,Personal E-bike  ,,alone,No,,Yes,Taragindi ,Taragindi,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Maybe,No,No,No,No,Travelled to someplace else for the same purpose/reason/activity,70-74,4121,Certificate III & IV,Retired or on an age pension,No,Car licence,0,0,2,"New trip location, nice bridge. Suggestion - more safety around scooters they go too fast for bikes and pedestrians at the ends "
15/05/2025 10:41,R_92gymTiFHjp2ymo,Kangaroo Point Bridge,Kangaroo point landing,Male,"Shared E-bike (for example, Neuron)",,alone,No,,Yes,City,Kangaroo point,Commute related to work,,Few times a week,Yes,Yes,Yes,No,No,No,No,No,Used a bus,30-34,4169,Years 10/11/12,Employed (paid work) typically working less than 35 hours a week,No,No licence,0,0,3,Convenient 
15/05/2025 10:49,R_4f0QlNvyU3uEtc3,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,with one other person,No,,Yes,New farm,New farm,Fitness/exercise,,Rarely,Yes,Yes,Yes,Maybe,No,No,No,Yes,Travelled to someplace else for the same purpose/reason/activity,18-24,4005,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,"Nice bridge, nice views"
15/05/2025 10:58,R_42RY4CHvJRzb2Mw,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,Yes,Kangaroo Point,Kangaroo Point,Fitness/exercise,,Daily,Yes,Yes,No,No,Yes,Yes,No,No,Used a longer route,60-64,4169,Years 10/11/12,Employed (paid work) typically working less than 35 hours a week,No,Car licence,0,0,2,They should include more speed limit signs and speeding bumps
15/05/2025 11:04,R_925cwDteOTfe9PX,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,Yes,Kangaroo Point,Kangaroo Point,Fitness/exercise,,Few times a week,Yes,No,No,Yes,No,No,Yes,No,Used a longer route,70-74,4169,Graduate Diploma and Graduate Certificate,Retired or on an age pension,No,Car licence,0,0,2,
15/05/2025 12:51,R_4CHJXHmc95Y2Irl,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,with one other person,No,,Yes,Newstead,Newstead ,To visit a park,,Few times a week,Yes,Yes,Yes,Yes,No,No,No,Yes,Used a longer route,35-39,4122,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,3,Made a different lunch time walk route 
15/05/2025 13:57,R_9B39sp8USukHDCu,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,with one other person,No,,Yes,Hamilton,Hamilton ,Fitness/exercise,,Few times a week,Yes,,,,No,No,,,Used a longer route,75-79,4007,Years 10/11/12,Retired or on an age pension,No,Car licence,0,0,1,Na
15/05/2025 13:58,R_4y4qsW55CuXiBoc,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,alone,No,,Yes,Brett’s wharf,Brett’s wharf,Fitness/exercise,,Few times a week,No,Yes,Yes,Yes,No,No,No,No,Used a longer route,75-79,4007,Bachelor Degree,Retired or on an age pension,No,Car licence,0,0,2,
15/05/2025 14:27,R_4ey5gpXPSffu0WE,Breakfast/ Yowoggera Bridge,Newstead landing,Female, Pushbike  ,,alone,No,,Yes,Newstead,Newstead,Fitness/exercise,,Few times a month,Yes,Yes,Yes,Yes,No,No,Maybe,Yes,Used a longer route,70-74,4006,Years 10/11/12,Retired or on an age pension,No,Car licence,0,0,2,
15/05/2025 14:32,R_40ZBLujD4ikRkEp,Breakfast/ Yowoggera Bridge,Newstead landing,Male, Pushbike  ,,alone,No,,Yes,Newstead,Ascot,Fitness/exercise,,Few times a month,No,No,No,Yes,No,No,No,No,Used a longer route,18-24,4030,Years 10/11/12,Student receiving Youth Allowance/ Stipend,Yes,No licence,0,1,1,
15/05/2025 14:37,R_9BMkBwLjnRvtXgt,Breakfast/ Yowoggera Bridge,Lores Bonney Riverwalk landing,Male,Walk ,,with one other person,No,,Yes,Ascot,Ascot,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Yes,Yes,Maybe,Maybe,Yes,Used a longer route,25-29,4007,Certificate III & IV,Not currently working for any other reason,Yes,Car licence,0,0,2,
15/05/2025 14:38,R_4GOLQs60MwzHpuh,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,with one other person,No,,No,Ascott,Teneriffe,Fitness/exercise,,Few times a week,,Yes,Yes,Yes,No,No,No,Yes,Used a longer route,25-29,4007,Certificate III & IV,Student receiving Youth Allowance/ Stipend,No,Car licence,0,0,3,
15/05/2025 17:23,R_9r9dfa3Lmkwl49K,Kangaroo Point Bridge,Kangaroo point landing,Male,"Shared E-scooter (for example, Neuron or Lime) ",,with one other person,No,,No,Brisbane city ,Brisbane city ,Commute to my workplace,,Rarely,Yes,Yes,Yes,Yes,No,No,No,Yes,Travelled to someplace else for the same purpose/reason/activity,25-29,,Certificate III & IV,Employed (paid work) typically working less than 35 hours a week,No,Car licence,0,0,1,
15/05/2025 17:34,R_9MsZKv6YslWsXM3,Kangaroo Point Bridge,City landing,Female,Walk ,,alone,No,,Yes,City,City,To experience the bridge,,Rarely,No,Yes,Yes,Yes,No,No,No,Yes,Used a longer route,35-39,2565,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,"Beautiful way to experience Brisbane, nice that the bridge is separated lanes"
15/05/2025 17:35,R_9KZmyjUIxle7N1H,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,with one other person,No,,Yes,Norman park ,Brisbane city ,Commute to my workplace,,On most weekends,Maybe,Yes,Yes,Maybe,No,No,No,No,Used a car (as a driver),18-24,4120,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,8,
15/05/2025 17:45,R_4YtHYisAT3Hum4x,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,with one other person,No,,Yes,Kangaroo point,Kangaroo point,Visiting family/ friends/relatives/ social visit,,Few times a week,No,Yes,Yes,No,No,No,Yes,No,Used a bus,25-29,4169,Bachelor Degree,Employed (paid work) typically working less than 35 hours a week,No,Car licence,0,0,2,"Design of bridge is nice, connection to botanical garden and city, easy to get onto bridge. "
15/05/2025 17:47,R_4QhBZXAH3ZQ0mCP,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,with one other person,No,,Yes,Kangaroo point ,Brisbane city ,Commute to my workplace,,Daily,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Travelled to someplace else for the same purpose/reason/activity,25-29,4169,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Motorcycle licence",0,0,2,Ferry located at the bottom. Busses operating more frequently. Story bridge was closed that’s the reason they started using this bridge.
15/05/2025 17:55,R_4lSRyuoT1HfOzun,Kangaroo Point Bridge,Kangaroo point landing,Male,"Shared E-bike (for example, Neuron)",,alone,No,,Yes,Cbd,Kangarroo point,Commute to my workplace,,Daily,Yes,Yes,Yes,Yes,No,No,Yes,No,Used a ferry,18-24,4169,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,3,Cut down travel time 
15/05/2025 17:59,R_9n7ezsYRDl3o8Xn,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,Kangaroo point ,Brisbane city ,Fitness/exercise,,Few times a week,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Used a ferry,65-69,4169,Postgraduate Degree,Employed (paid work) typically working less than 35 hours a week,No,Car licence,0,0,2,
15/05/2025 18:03,R_9DCHrYlMHrT9U7G,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,Kangaroo point ,Brisbane city ,Commute to my workplace,,Daily,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Used a ferry,50-54,4169,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,Decreased the time to get to the city. Increased daily steps. 
15/05/2025 18:09,R_4gjyV9Om6EuvEHs,Kangaroo Point Bridge,Kangaroo point landing,Male,Personal E-scooter   ,,alone,No,,Yes,City,Annerly ,Commute to my workplace,,Daily,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Used a bus,50-54,4103,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,3,"Commuting, opening new area up "
15/05/2025 18:10,R_9cV1ec91WT5YsiW,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,Yes,Paddington,Paddington ,Fitness/exercise,,Few times a month,No,Yes,Yes,Yes,No,No,No,Yes,Travelled to someplace else for the same purpose/reason/activity,25-29,4064,Postgraduate Degree,Student receiving Youth Allowance/ Stipend,Yes,"Car licence,Motorcycle licence",0,0,2,New running route more enjoyable. 
15/05/2025 18:17,R_9ir43MLmebEK650,Kangaroo Point Bridge,Kangaroo point landing,Male,"Shared E-bike (for example, Neuron)",,alone,No,,Yes,Kangaroo point,Kangaroo point,Commute to study,,Daily,Yes,Yes,Yes,No,No,No,No,No,Used a longer route,18-24,4169,Years 10/11/12,Employed (paid work) typically working less than 35 hours a week,Yes,No licence,0,1,3,Decreased travel time 
15/05/2025 18:21,R_47v5i83hAFfNevf,Kangaroo Point Bridge,Kangaroo point landing,Male, Pushbike  ,,alone,No,,Yes,City,Wynum ,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Yes,No,No,No,No,Used a longer route,45-49,4178,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,2,0,2,"Nice bridge easy to use, good separation "
15/05/2025 18:23,R_9dLJnGGrS7SMqX6,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,alone,No,,Yes,Kangaroo point ,Kangaroo point ,Fitness/exercise,,Daily,Yes,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,Used a longer route,30-34,4169,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,She enjoys walking her dog here 
